294	No treatment-related effects were observed at 100 ppm dose level and the LOEL, based on decreased food and water consumption and the observation of duodenal mycosal hyperplasia, was 300 ppm.					
294	88	124	decreased food and water consumption	MP:0002069		
294	88	102	decreased food	MP:0011940		
294	107	124	water consumption	MP:0011950		
294	148	176	duodenal mycosal hyperplasia	MP:0000496		
294	165	176	hyperplasia	MP:0001214		
						
295	545					
295	"26 and 37 mg/kg bw/day for males and females, respectively; dose-related reductions in food and water consumption were seen at the next higher doses level of 300 ppm; additionally, duodenal mucosal hyperplasia was observed at 300 ppm NOEL"					
295	73	113	reductions in food and water consumption	MP:0002069		
295	73	91	reductions in food	MP:0011940		
295	96	113	water consumption	MP:0011950		
295	181	209	duodenal mucosal hyperplasia	MP:0000496		
295	198	209	hyperplasia	MP:0001214		
						
296	546					
296	No treatment-related deaths occurred and no treatment-related clinical signs were noted at any time of the study.					
296	21	27	deaths	MP:0002083		
						
297	547					
297	Male and females exhibited significant reductions in body weight at 3000 ppm.					
297	39	64	reductions in body weight	MP:0001262		
						
298	548					
298	Food and water consumption were significantly reduced at 3000 ppm and notably reduced at 1000 and 300 ppm.					
298	0	53	Food and water consumption were significantly reduced	MP:0002069		
298	0	4	Food	MP:0011940		
298	9	26	water consumption	MP:0011950		
						
299	549					
299	Males receiving 3000 ppm displayed significant reductions in total protein and globulin levels in the blood, possibly caused by mucosal hyperplasia occurring in the duodenum of these animals.					
299	47	107	reductions in total protein and globulin levels in the blood	MP:0005416		
299	47	74	reductions in total protein	MP:0005567		
299	79	107	globulin levels in the blood	MP:0006376		
299	128	173	mucosal hyperplasia occurring in the duodenum	MP:0000496		
299	136	147	hyperplasia	MP:0001214		
						
300	550					
300	Necropsy revealed no treatment-related gross lesions.					
300	39	52	gross lesions	MP:0001212		
						
301	552					
301	Tissue slides indicated an increase in the cross sectional diameter and wall thickness of the duodenum.					
301	27	102	increase in the cross sectional diameter and wall thickness of the duodenum	MP:0011882		
						
302	553					
302	Subsequent microscopic evaluations revealed mild mucosal hyperplasia in eight of nine males receiving 3000 ppm and in seven of ten males receiving 1000 ppm.					
302	49	68	mucosal hyperplasia	MP:0000496		
302	57	68	hyperplasia	MP:0001214		
						
303	554					
303	Minimal mucosal hyperplasia was noted in one of ten males receiving 300 ppm.					
303	8	27	mucosal hyperplasia	MP:0000496		
303	16	27	hyperplasia	MP:0001214		
						
304	555					
304	Minimal to mild mucosal hyperplasia was also seen in ten of ten females receiving 3000 ppm and in eight of ten females receiving 1000 ppm.					
304	16	35	mucosal hyperplasia	MP:0000496		
304	24	35	hyperplasia	MP:0001214		
						
305	557					
305	"No evidence of cellular atypia or architectual disruptions nor any other indications of neoplastic changes were observed; therefore, the treatment-related mucosal hyperplasia noted was not considered as a neoplastic lesion."					
305	15	30	cellular atypia	MP:0005384		
305	155	174	mucosal hyperplasia	MP:0000496		
305	163	174	hyperplasia	MP:0001214		
305	205	222	neoplastic lesion	MP:0001212		
305	216	222	lesion	MP:0001212		
						
306	559					
306	Body weight gain was slightly decreased in males and females at 160 and 600 mg/kg/day, but there was no dose response.					
306	0	39	Body weight gain was slightly decreased	MP:0010182		
						
307	563					
307	Reduced weight gain, adaptive changes to liver and kidneys NOAEL					
307	0	19	Reduced weight gain	MP:0010182		
						
309	565					
309	A NOAEL was set at 250 mg/kg/day in females based on statistically significant increase in relative and absolute liver weights and relative kidney weights associated with a statistically significant decrease in bodyweight at 500 mg/kg bw/day.					
309	79	154	increase in relative and absolute liver weights and relative kidney weights	MP:0031094		
309	79	126	increase in relative and absolute liver weights	MP:0002981		
309	140	154	kidney weights	MP:0003917		
309	199	221	decrease in bodyweight	MP:0001262		
						
310	566					
310	A NOAEL was set at 500 mg/kg bw/day in males based on mortality and statistically significant decreased bodyweight at 1000 mg/kg bw/day.					
310	54	63	mortality	MP:0002083		
310	94	114	decreased bodyweight	MP:0001262		
						
311	567					
311	Slight increases in relative liver weights were observed at 250 and 500 mg/kg bw/day but they were not associated with any other toxic effect (bodyweight, hematology, histopathology).					
311	7	42	increases in relative liver weights	MP:0002981		
						
312	569					
312	- Clinical findings in animals that did not survive to the end of the study included thinness, lethargy, and abnormal breathing.					
312	36	51	did not survive	MP:0002083		
312	85	93	thinness	MP:0013138		
312	95	103	lethargy	MP:0005202		
312	109	127	abnormal breathing	MP:0002327		
						
313	570					
313	"MORTALITY - All 4000 mg/kg bw/day male and female mice died during week 1; 9/10 males and 8/10 females in 2000 mg/kg bw/day group died by week 4   BODY WEIGHT AND WEIGHT GAIN - Mean body weights of 1000 mg/kg bw/day males and 500 and 2000 mg/kg bw/day females were significantly less than those of the vehicle controls   HAEMATOLOGY & CLINICAL CHEMISTRY:  - At week 14, an approximately 15-20 % decrease in hematocrit, hemoglobin, and erythrocyte count values occurred in the 1000 mg/kg bw/day male and female mice."					
313	55	59	died	MP:0002083		
313	130	134	died	MP:0002083		
313	177	194	Mean body weights	MP:0001262		
313	395	459	decrease in hematocrit, hemoglobin, and erythrocyte count values	MP:0013657		
313	395	417	decrease in hematocrit	MP:0000208		
313	419	429	hemoglobin	MP:0002874		
313	435	452	erythrocyte count	MP:0002875		
						
314	571					
314	However, the erythron effect may be secondary to the decreased body weights.					
314	53	75	decreased body weights	MP:0001262		
						
315	572					
315	ORGAN WEIGHTS - Liver: Relative liver weights of 500 and 1000 mg/kg bw/day males and the absolute and relative liver weights of 250 mg/kg bw/day males and 500 and 1000 mg/kg bw/day females were significantly greater than those of the vehicle controls  - Kidney: Absolute and relative right kidney weights of 1000 mg/kg bw/day females, and the relative kidney weights or 250 and 500 mg/kg bw/day females were significantly greater than those of the vehicle controls.					
315	32	45	liver weights	MP:0002981		
315	111	124	liver weights	MP:0002981		
315	290	304	kidney weights	MP:0003917		
315	352	366	kidney weights	MP:0003917		
						
316	574					
316	- Mice in 2000 and 4000 mg/kg bw/day groups were not evaluated due to early deaths.					
316	70	82	early deaths	MP:0002083		
						
317	575					
317	Mortality and statistically significant decreased bodyweight at 1000 mg/kg bw/day.					
317	0	9	Mortality	MP:0002083		
317	40	60	decreased bodyweight	MP:0001262		
						
318	576					
318	Slight increases in relative liver weights at 250 and 500 mg/kg bw/day not related with any other toxic effect (bodyweight, hematology, histopathology) NOAEL					
318	7	42	increases in relative liver weights	MP:0002981		
						
319	580					
319	Adult Responses:  MORTALITY: One female treated with 1000 mg/kg/day was killed in extremis due to difficulties during parturition.					
319	72	78	killed	MP:0008028		
319	79	90	in extremis	MP:0013139		
319	98	129	difficulties during parturition	MP:0002907		
						
320	581					
320	There were no further unscheduled deaths during the study.					
320	34	40	deaths	MP:0002083		
						
321	583					
321	One female treated with 1000 mg/kg/day showed clinical signs consisting of prostration, hypothermia, pallor of the extremities, pilo-erection and ptosis on Day 41.					
321	75	86	prostration	MP:0001504		
321	88	99	hypothermia	MP:0005534		
321	101	107	pallor	MP:0003717		
321	101	126	pallor of the extremities	MP:0013133		
321	128	141	pilo-erection	MP:0001492		
321	146	152	ptosis	MP:0001344		
						
322	584					
322	This animal was in the late stage of gestation and the clinical signs observed would suggest that the animal was experiencing difficulties in parturition.					
322	126	153	difficulties in parturition	MP:0002907		
						
323	586					
323	Remaining clinical signs consisted of increased salivation detected for one male treated with 100 mg/kg/day on Day 23 and swollen limbs were observed for another male treated with 100 mg/kg/day from Day 11 onwards.					
323	38	58	increased salivation	MP:0000622		
323	122	135	swollen limbs	MP:0020242		
						
324	587					
324	Generalised fur loss was evident for one female treated with 300 mg/kg/day from Day 39 onwards.					
324	0	20	Generalised fur loss	MP:0000416		
						
325	592					
325	Functional Performance Tests: A statistically significant increase in the final 20% of overall activity was observed for males treated with 1000 and 300 mg/kg/day (P<0.01).					
325	58	103	increase in the final 20% of overall activity	MP:0020223		
						
326	598					
326	Females treated with 1000 mg/kg/day showed a slightly higher overall bodyweight gain when compared to controls during gestation and lactation, although statistical differences were not observed.					
326	54	84	higher overall bodyweight gain	MP:0005455		
						
327	600					
327	Males treated with 1000 and 300 mg/kg/day showed a statistically significant reduction in bodyweight gains when compared to controls between Days 1 to 4 (P<0.01), and the effect was still evident for males treated with 1000 mg/kg/day between Days 4 to 8 (P<0.05).					
327	77	106	reduction in bodyweight gains	MP:0010182		
						
328	603					
328	Females treated with 1000 mg/kg/day showed a statistically significant increase in bilirubin levels when compared to controls during the Day 14 assessments (P<0.05).					
328	71	99	increase in bilirubin levels	MP:0005344		
						
329	610					
329	A reduction in blood albumin levels were also evident, but these were observed in the female 300 mg/kg/day dose group only (P<0.05), with two values from this dose group outside of the normally expected range.					
329	2	35	reduction in blood albumin levels	MP:0005419		
						
330	612					
330	Final blood chemical assessments revealed an increase in potassium (P<0.05) and bilirubin (P<0.01) for males treated with 1000 mg/kg/day when compared to controls.					
330	45	89	increase in potassium (P<0.05) and bilirubin	MP:0009642		
330	45	66	increase in potassium	MP:0005627		
330	80	89	bilirubin	MP:0005344		
						
331	614					
331	Increases in blood sodium and calcium were also observed for females treated with 1000 and 300 mg/kg/day when compared to controls (P<0.05).					
331	0	37	Increases in blood sodium and calcium	MP:0006357		
331	0	25	Increases in blood sodium	MP:0005633		
331	30	37	calcium	MP:0000194		
						
332	615					
332	Increases in sodium levels were also evident for females treated with 100 mg/kg/day (P<0.05) in comparison to controls.					
332	0	26	Increases in sodium levels	MP:0005633		
