3					
Hypersensitivity to touch was also reported on two separate occasions for a single high dose male.					
583					
One female treated with 1000 mg/kg/day showed clinical signs consisting of prostration, hypothermia, pallor of the extremities, pilo-erection and ptosis on Day 41.					
75	86	prostration	MP:0001504		
88	99	hypothermia	MP:0005534		
101	107	pallor	MP:0003717		
101	126	pallor of the extremities	MP:0013133		
128	141	pilo-erection	MP:0001492		
146	152	ptosis	MP:0001344		
					
584					
This animal was in the late stage of gestation and the clinical signs observed would suggest that the animal was experiencing difficulties in parturition.					
126	153	difficulties in parturition	MP:0002907		
					
586					
Remaining clinical signs consisted of increased salivation detected for one male treated with 100 mg/kg/day on Day 23 and swollen limbs were observed for another male treated with 100 mg/kg/day from Day 11 onwards.					
38	58	increased salivation	MP:0000622		
122	135	swollen limbs	MP:0020242		
					
587					
Generalised fur loss was evident for one female treated with 300 mg/kg/day from Day 39 onwards.					
0	20	Generalised fur loss	MP:0000416		
					
592					
Functional Performance Tests: A statistically significant increase in the final 20% of overall activity was observed for males treated with 1000 and 300 mg/kg/day (P<0.01).					
58	103	increase in the final 20% of overall activity	MP:0020223		
					
598					
Females treated with 1000 mg/kg/day showed a slightly higher overall bodyweight gain when compared to controls during gestation and lactation, although statistical differences were not observed.					
54	84	higher overall bodyweight gain	MP:0005455		
					
600					
Males treated with 1000 and 300 mg/kg/day showed a statistically significant reduction in bodyweight gains when compared to controls between Days 1 to 4 (P<0.01), and the effect was still evident for males treated with 1000 mg/kg/day between Days 4 to 8 (P<0.05).					
77	106	reduction in bodyweight gains	MP:0010182		
					
603					
Females treated with 1000 mg/kg/day showed a statistically significant increase in bilirubin levels when compared to controls during the Day 14 assessments (P<0.05).					
71	99	increase in bilirubin levels	MP:0005344		
					
610					
A reduction in blood albumin levels were also evident, but these were observed in the female 300 mg/kg/day dose group only (P<0.05), with two values from this dose group outside of the normally expected range.					
2	35	reduction in blood albumin levels	MP:0005419		
					
612					
Final blood chemical assessments revealed an increase in potassium (P<0.05) and bilirubin (P<0.01) for males treated with 1000 mg/kg/day when compared to controls.					
45	89	increase in potassium (P<0.05) and bilirubin	MP:0009642		
45	66	increase in potassium	MP:0005627		
80	89	bilirubin	MP:0005344		
					
614					
Increases in blood sodium and calcium were also observed for females treated with 1000 and 300 mg/kg/day when compared to controls (P<0.05).					
0	37	Increases in blood sodium and calcium	MP:0006357		
0	25	Increases in blood sodium	MP:0005633		
30	37	calcium	MP:0000194		
					
615					
Increases in sodium levels were also evident for females treated with 100 mg/kg/day (P<0.05) in comparison to controls.					
0	26	Increases in sodium levels	MP:0005633		
					
619					
The 1000 mg/kg/day female killed in extremis during parturition, showed pale kidneys and ten dead foetuses in the right uterine horn.					
72	84	pale kidneys	MP:0004969		
					
623					
"HISTOPATHOLOGY: Histopathogical examinations revealed the following treatment-related effects:  LUNGS:  A greater incidence of groups of alveolar macrophages was seen among males treated with 1000 mg/kg/day; alveolar macrophages at this dose level also exhibited foamy/vacuolated cytoplasm in excess of that normally seen as spontaneous change in untreated rats."					
103	157	greater incidence of alveolar macrophages	MP:0010901		
263	289	foamy/vacuolated cytoplasm	MP:0010901		
					
624					
Alveolar macrophages with foamy cytoplasm or granulomatous appearance were also seen for one female treated with 1000 mg/kg/day and for one male and for two females treated with 300 mg/kg/day.					
0	69	Alveolar macrophages with foamy cytoplasm or granulomatous appearance	MP:0010901		
					
626					
The following conditions warrant specific mention:  ADRENAL GLANDS: Cortical vacuolation was seen in a few control and treated male rats and was of no toxicological significance in this investigation.					
68	88	Cortical vacuolation	MP:0000639		
					
627					
BONE MARROW: Adipose infiltration of the marrow is an indicator of changes in marrow cellularity and in this study there was no difference between control and treated groups.					
12	20	adipose infiltration	MP:0030008		
78	96	marrow cellularity	MP:0002397		
					
628					
HEART: Focal myocarditis was observed in a few control and treated rats and is a common background lesion in laboratory maintained rats.					
13	24	myocarditis	MP:0001856		
					
629					
The severity of the condition was never greater than minimal, or one or two foci, and should not be interpreted as being indicative of any ongoing myocardial disease.					
147	165	myocardial disease	MP:0001856		
					
630					
KIDNEYS: Globular accumulations of eosinophilic material, as a consequence of excessive accumulation of Î±2-microglobulin in renal proximal tubular epithelial cells, are occasionally encountered as a spontaneous change in male rats.					
9	56	Globular accumulations of eosinophilic material	MP:0005011		
78	120	excessive accumulation of Î±2-microglobulin	MP:0011556		
					
631					
Focal corticomedullary mineralisation is a commonly observed background condition among female rats and was of no toxicological significance in this investigation.					
0	37	Focal corticomedullary mineralisation	MP:0011376		
					
632					
LIVER: Scattered mononuclear cell foci were observed in a few control and treated rats examined in the study.					
17	38	mononuclear cell foci	MP:0008248		
					
634					
LUNGS: A minimal severity of bronchus associated lymphoid tissue was reported for the majority of animals examined in the study and is not indicative of respiratory disease.					
9	64	minimal severity of bronchus associated lymphoid tissue	MP:0002393		
					
635					
OESOPHAGUS: Inflammatory cell infiltrates in the peripheral musculature is a commonly observed change that is considered to be related to the physical trauma of gavage dosing.					
12	41	Inflammatory cell infiltrates	MP:0001846		
					
636					
SKELETAL MUSCLE: Mononuclear cell foci are commonly observed in the skeletal muscle of laboratory maintained rats and are of no toxicological significance at the incidences seen in this investigation.					
17	38	Mononuclear cell foci	MP:0008248		
					
637					
SPLEEN: Extramedullary haemopoiesis is a normal background condition in the rat spleen and the severities observed were considered to be within normal limits.					
8	35	Extramedullary haemopoiesis	MP:0000240		
					
639					
THYMUS: Lymphoid atrophy is frequently seen among pregnant and lactating female rats and there was no evidence of a treatment related group distribution of incidence or severity in this study.					
8	24	Lymphoid atrophy	MP:0002223		
					
645					
MAMMARY GLAND: Glandular hyperplasia was observed in the mammary tissue of the majority of female rats examined.					
0	36	MAMMARY GLAND: Glandular hyperplasia	MP:0000630		
					
648					
UTERUS: Areas of haemorrhage and fibrosis were seen in the myometrium and adjacent connective tissue of the uterus in the majority of female animals examined from control and high dose groups.					
17	28	haemorrhage	MP:0001914		
33	41	fibrosis	MPATH:181		
					
654					
Clinical Observations - No treatment-related effects Increased salivation post-dosing on (Days 55 and 56) was observed in 2 females treated with 1000 mg/kg bw/day.					
53	73	Increased salivation	MP:0000622		
					
656					
Red/brown staining around the snout was observed in only one animal.					
0	18	Red/brown staining	MP:0013468		
					
657					
Body Weight  - There was no effect of treatment on body weight gain for either sex at dosages of 100, 300 or 1000 mg/kg bw/day.					
51	67	body weight gain	MP:0012697		
					
658					
Overall body weight gain for treated animals was slightly superior to control and the occasional statistically significant differences in body weight gain for treated animals were considered to reflect normal biological variation and were unrelated to treatment.					
8	24	body weight gain	MP:0012697		
138	154	body weight gain	MP:0012697		
					
659					
Food Consumption - There was no effect of treatment on food consumption for either sex at 100, 300 or 1000 mg/kg bw/day.					
0	16	Food consumption 	MP:0002069		
55	71	food consumption 	MP:0002069		
					
660					
Water Consumption  - There was no observed effect of treatment on water consumption for either sex at dosages of 100, 300 or 1000 mg/kg bw/day.					
66	83	water consumption	MP:0002069		
					
663					
Functional Performance Tests: Assessment of functional performance using grip strength and motor activity did not indicate any obvious effects of treatment for either at dosages of 100, 300 or 1000 mg/kg bw/day.					
73	86	grip strength	MP:0001515		
91	105	motor activity	MP:0001516		
					
664					
Sensory Reactivity Assessments: There were no differences observed in the scores for sensory reactivity for either sex during the study.					
85	103	sensory reactivity	MP:0010055		
					
665					
Haematological findings - For males at 1000 mg/kg bw/day, mean corpuscular hemoglobin concentration was statistically significantly lower than control.					
58	99	mean corpuscular hemoglobin concentration	MP:0005640		
					
667					
"For females at 1000 mg/kg bw/day, erythrocyte count was statistically significantly lower than control; however only two individual values for these treated animals was below the historical control range."					
34	51	erythrocyte count	MP:0001586		
					
669					
For females at 100 mg/kg bw/day, mean corpuscular hemoglobin concentration was statistically significantly lower than control.					
33	74	mean corpuscular hemoglobin concentration	MP:0005640		
					
671					
Blood Chemistry  - There was considered to be no effect of treatment on blood chemistry parameters for either sex at 100, 300 or 1000 mg/kg bw/day.					
					
672					
For males at 1000 mg/kg bw/day, lower albumin, total protein and albumin/globulin ratio attained statistical significance when compared with control.					
32	45	lower albumin	MP:0005419		
47	60	total protein	MP:0005567		
					
675					
Organ Weights  - There was considered to be no effect of treatment on the organ weights measured for either sex at 100, 300 or 1000 mg/kg bw/day.					
					
676					
At all dosages, absolute and body weight relative ovary weights were statistically significantly lower than control.					
41	63	relative ovary weights	MP:0005158		
					
679					
The â€˜No Observed Effect Levelâ€™ (NOEL) for systemic toxicity was considered to be 300 mg/kg bw/day, based on irritation in the forestomach at 1000 mg/kg/day.					
108	137	irritation in the forestomach	MP:0010784		
					
682					
The findings were not considered to reflect true systemic toxicity NOAEL					
					
685					
The LOAEC for these groups was 9000 ppm based on reduced body weight.					
49	68	reduced body weight	MP:0001262		
					
686					
There were no adverse effects to reproduction, therefore the NOAEC for reproduction is 9000 ppm (31680 mg/m3).					
14	45	adverse effects to reproduction	MP:0001921		
					
687					
reduced body weight LOAEC					
0	19	reduced body weight	MP:0001262		
					
688					
"Under the conditions of an OECD 422 compliant study, the test item administered at 100, 300 or 1000 mg/kg bw/day (corrected doses; corresponding to uncorrected doses of 110.46, 331.38 and 1104.61 mg/kg bw/day, respectively) by oral gavage did not cause signs of systemic toxicity and did not adversely influence the reproductive performance (gonad function, mating behavior, conception, parturition) in parental male and female Han:WIST rats."					
358	373	mating behavior	MP:0008779		
387	398	parturition	MP:0002907		
					
690					
Based on these observations the No Observed Adverse Effect Levels (NOAEL) were determined as follows: NOAEL for systemic toxicity of male/female rats: 1000 mg/kg bw/day NOAEL for reproductive performance of male/ female rats: 1000 mg/kg bw/day NOAEL for F1 Offspring: 1000 mg/kg bw/day   NOAEL					
179	203	reproductive performance	MP:0005389		
					
692					
Administration of 1000 mg/kg/day resulted in increased liver weights (males and females) and minimal hepatocellular hypertrophy (males and females), that were considered to represent an adaptive change most likely induced by an increased biotransformation of the test item.					
					
694					
Administration of 300 mg/kgbw/day resulted in increased liver weights (males and females).					
46	69	increased liver weights	MP:0000599		
					
699					
The only effect noted at this concentration was an increased liver weight NOAEL					
51	73	increased liver weight	MP:0000599		
					
701					
All animals appeared to be in excellent health throughout the study, and no adverse effects were found upon survival, growth, organ weights, organ : body weight ratios, and hematologic values.					
149	167	body weight ratios	MP:0001259		
					
704					
Eight males and six females treated with 100 mg/kg bw/day also showed incidences of increased salivation from Day 44 (Females) and Day 45 (Males).					
84	104	increased salivation	MP:0000622		
					
705					
This resulted in a decreased utilization of feed by males fed PGE at the 10 % dietary level.					
19	48	decreased utilization of feed	MP:0002069		
					
707					
Excretion of nitrogen in the urine by females fed PGE at the 10% dietary level was significantly greater than the control value during both the third and ninth collection periods.					
0	34	Excretion of nitrogen in the urine	MP:0011735		
					
709					
It may be seen that the percentage of dietary fatty acids absorbed decreased as the level of PGE in the diet was increased.					
38	76	dietary fatty acids absorbed decreased	MP:0005282		
					
713					
The increased excretion of fatty acids in general, and oleic acid in particular, shows that absorption of dietary PGE was not complete.					
4	38	increased excretion of fatty acids	MP:0000609		
					
720					
Lower body weight gains in males treated with 300 mg/kg bw/day were considered insufficient in magnitude to represent an adverse effect of treatment.					
0	23	Lower body weight gains	MP:0001262		
					
721					
The increased liver weights in animals of either sex treated with 300 mg/kg bw/day and in males treated with 100 mg/kg bw/day, accompanied by associated increases in hepatic enzymes, in the absence of microscopic changes in the liver do not represent an adverse effect of treatment.					
0	27	The increased liver weights	MP:0000599		
153	182	increases in hepatic enzymes,	MP:0000609		
201	233	microscopic changes in the liver	MP:0000598		
					
726					
Animals of either sex treated with 300 mg/kg bw/day had increased salivation post-dose from Day 22 (Females) and Day 23 (Males).					
56	76	increased salivation	MP:0000622		
					
729					
All inter and intra group differences in urination and defecation were considered to be a result of normal variation for rats of the strain and age used, and the differences were of no toxicological importance.					
41	50	urination	MP:0001756		
55	65	defecation	MP:0003866		
					
735					
Sensory Reactivity Assessments There were no treatment-related changes in sensory reactivity.					
74	92	sensory reactivity	MP:0003633		
					
736					
All inter and intra group differences in sensory reactivity scores were considered to be a result of normal variation for rats of the strain and age used and were of no toxicological importance.					
41	59	sensory reactivity	MP:0003633		
					
737					
Body Weight Overall body weight gain was lower than control for males at 300 mg/kg bw/day.					
20	36	body weight gain	MP:0001259		
					
738					
Group mean body weight gains were generally lower than control throughout the treatment period with differences from control attaining statistical significance during Weeks 7, 10 and 11.					
11	28	body weight gain	MP:0001259		
					
739					
Whilst an effect of treatment on body weight development was apparent in males at this dose level, the magnitude of the effect observed was considered insufficient in severity to consider the effect adverse.					
33	56	body weight development	MP:0001259		
					
740					
No effects of treatment on body weight development were apparent for females treated with 300 mg/kg bw/day or animals of either sex treated with 10 or 100 mg/kg bw/day.					
27	50	body weight development	MP:0001259		
					
741					
Food Consumption There was no obvious effect of treatment on food consumption at 10, 100 or 300 mg/kg bw/day.					
61	77	food consumption	MP:0002069		
					
742					
"Three renal function tests (plasma Cr and urea levels and CL_Cr) showed that injection of 5 mg/kg of single-dose CP in this animal model, led to significant deterioration of kidney function in ""Air+CP"" group after three days in comparison to ""Air+Saline"" group (P < 0.005)."					
6	20	renal function	MP:0005502		
157	189	deterioration of kidney function	MP:0005502		
					
743					
"In addition, oxygen administration per se (in its highest dose, i.e. six hours per day for seven days) had no effect on renal function and there were no significant differences between ""Air+Saline"" and ""O_2+ Saline"" groups in above mentioned renal function tests."					
120	134	renal function	MP:0005502		
242	256	renal function	MP:0005502		
					
744					
Administration of single-dose O_2 to group 3 (6hO2 48hLCP) for six hours led to considerable and significant reduction in both blood urea and Cr levels in this group in comparison with with ‚ÄúAir + Saline‚Äù and ‚ÄúO_2+Saline‚Äù groups.					
109	137	reduction in both blood urea	MP:0005566		
142	151	Cr levels	MP:0010065		
					
746					
Seven days of six hours per day administration of O_2 had no significant effect on any of renal function tests if CP was injected 48 hours or 72 hours after last session of O_2 administration (no differences between groups 4 or 5 and group 7).					
90	104	renal function	MP:0005502		
					
747					
Some degree of renal function amelioration was seen if CP was administrated seven days after this protocol of O_2 administration (significant or marginally significant reduction in plasma urea and Cr levels, respectively, in comparison with group 7,).					
15	41	renal function amelioration			
168	192	reduction in plasma urea	MP:0005566		
197	206	Cr levels	MP:0010065		
					
750					
In comparison with control group, the changes pattern of all FE_Na levels in the first six groups was similar to the changes in plasma urea and Cr levels, but none of the differences were significant except that of group 4, which had a significantly higher FE_Na level than control group (Figure 1).					
117	139	changes in plasma urea	MP:0005265		
144	153	Cr levels	MP:0010063		
					
751					
The results of cleaved Capase-3 gene translation and Bax/Bcl-2 ratio (as markers of renal cell apoptosis) by Western Blot Analysis were almost precisely in parallel with renal function tests, especially plasma urea and Cr levels.					
84	104	renal cell apoptosis	MP:0011368		
					
752					
In other words, significant elevation of these markers of apoptosis by CP administration without O_2 pretreatment (in group 7 in comparison with groups 1 and 2) and significant reduction of both of these markers in groups 3 and 6, but not in groups 4 and 5 was detected (Figure 2).					
58	67	apoptosis	MP:0011368		
					
753					
Subcapsular, cortical, and subcortical necrosis scores were significantly elevated by CP administration in group 7 in comparison with groups 1 and 2.					
39	47	necrosis	MP:0000316		
					
754					
There was also considerable and significant reduction of subcapsular and cortical necrosis scores in ‚Äú6hO2 48hLCP‚Äù in comparison to control group.					
44	90	reduction of subcapsular and cortical necrosis	MP:0000316		
					
755					
The reduction in subcortical necrosis score was insignificant (P = 0.1).					
4	37	reduction in subcortical necrosis	MP:0000316		
					
756					
All three necrosis scores in group 6 were smaller than control group but the differences were insignificant.					
10	18	necrosis	MP:0000316		
					
757					
Except a significant reduction in cortical necrosis of group 4, similar to renal function tests, there were no significant differences between groups 4 or 5 in comparison with control group and even significant worsening of the subcortical necrosis in group 5 was seen.					
21	51	reduction in cortical necrosis	MP:0000316		
75	89	renal function	MP:0005502		
211	248	worsening of the subcortical necrosis	MP:0000316		
					
762					
Effect of acrylamide pretreatment on the body weight changes The changes of body weight were measured daily during the course of acrylamide pretreatment.					
41	60	body weight changes	MP:0001259		
65	87	changes of body weight	MP:0001259		
					
763					
As shown in Figure 1, compared with normal saline-treated mice, oral administration of acrylamide (20 and 30 mg/kg/day) caused a decrease in body weight of mice during 21 days of pretreatment.					
129	152	decrease in body weight	MP:0001262		
					
764					
Effect of acrylamide on total DAI score, length of colon, and mortality rate in colitis After induction of colitis in mice the clinical signs of colitis were determined by assessing DAI (Figure 2A).					
62	71	mortality	MP:0001657		
107	114	colitis	MP:0002816		
145	152	colitis	MP:0002816		
					
765					
Compared with the normal mice, the total DAI score of all colitis groups was considerably increased.					
58	65	colitis	MP:0002816		
					
766					
However in both groups pretreated with acrylamide, DAI as an indicator of the severity of colitis was higher than that in control mice.					
90	97	colitis	MP:0002816		
					
768					
Shortening of colon length is considered an indicator of colonic inflammation and damage.					
0	26	Shortening of colon length	MP:0013956		
57	77	colonic inflammation	MP:0003304		
					
769					
Intrarectal use of acetic acid reduced the length of colon in the control group (Figure 2B).					
43	58	length of colon	MP:0013956		
					
770					
The colon length in mice pretreated with acrylamide was shorter than that in the control mice.					
4	16	colon length	MP:0013956		
					
771					
As shown in Figure 2C, administration of acetic acid in the control group resulted in mortality rate of 10 % while induction of colitis in mice exposed to acrylamide (20 and 30 mg/kg/day) caused a higher rate of mortality (30% and 50%, respectively).					
86	95	mortality	MP:0001657		
128	135	colitis	MP:0002816		
197	221	higher rate of mortality	MP:0001657		
					
773					
Administration of acetic acid into the colon of mice produced mucosal injury as revealed by edema, hyperemia, slight bleeding, and small mucosal erosions.					
62	76	mucosal injury	MP:0000511		
92	97	edema	MP:0003288		
117	125	bleeding	MP:0031156		
137	153	mucosal erosions	MP:0000511		
					
774					
These changes in the colonic mucosa confirmed the induction of ulcerative colitis and resulted in increase in mean macroscopic score as compared with normal mice.					
6	35	changes in the colonic mucosa	MP:0000511		
63	81	ulcerative colitis	MP:0002816		
					
775					
These morphological changes in the colonic mucosa and macroscopic scores in mice exposed to acrylamide were higher than those in control mice (Figures 3A and B).					
6	49	morphological changes in the colonic mucosa	MP:0000511		
					
776					
These data indicate that acrylamide was able to increase the susceptibility of colonic mucosa to acetic acid-induced colitis.					
117	124	colitis	MP:0002816		
					
777					
Effect of acrylamide on pathological changes in colitis Histopathological analysis of colon tissue in saline treated mice exposed intact epithelium with no histological abnormalities (Figure 4A).					
48	55	colitis	MP:0002816		
					
778					
In contrast, in control colitis mice intrarectal use of acetic acid produced an inflammatory reaction characterized by submucosal edema, leukocyte infiltration, epithelial damage, and loss of goblet cells.					
24	31	colitis	MP:0002816		
80	101	inflammatory reaction	MP:0003304		
119	135	submucosal edema	MP:0003288		
161	178	epithelial damage	MP:0000511		
184	204	loss of goblet cells	MP:0014222		
					
779					
These histopathological alterations of colon mucosa in mice treated with acrylamide were significantly intensified.					
6	51	histopathological alterations of colon mucosa	MP:0000511		
					
780					
As shown in Figure 4B the histopathological score was also increased in both acrylamide groups as compared with the control colitis mice.					
124	131	colitis	MP:0002816		
					
783					
As shown in Figures 5A and B, after the induction of colitis, MDA and protein carbonyl levels were increased.					
53	60	colitis	MP:0002816		
					
785					
Acetic acid-induced oxidative stress in colon tissue leads to the depletion of SOD, GSH, and catalase as endogenous anti-oxidants (Figures 5C, D, and E).					
20	36	oxidative stress	MP:0003674		
84	87	GSH	MP:0012604		
93	101	catalase	MP:0012652		
					
786					
The reduction of SOD, GSH, and catalase was significantly intensified in both acrylamide groups (20 and 30 mg/kg/day) as compared with those in the control mice.					
22	25	GSH	MP:0012604		
31	39	catalase	MP:0012652		
					
788					
Therefore, chronic acrylamide exposure impairs the anti-oxidant capacity of the colon during colitis.					
93	100	colitis	MP:0002816		
					
789					
Effect of acrylamide onthe level of NO and the expression of iNOS As shown in Figures 6A and B, acetic acid-induced ulcerative colitis increased iNOS expression and the production of NO in colon tissue.					
116	134	ulcerative colitis	MP:0002816		
169	185	production of NO	MP:0003957		
					
790					
Compared with the control group, chronic pretreatment of mice with acrylamide caused a further increase in iNOS expression and subsequently NO production in colon tissue during colitis.					
140	153	NO production	MP:0003957		
177	184	colitis	MP:0002816		
					
791					
Effect of acrylamide onMPO, MMP-9, and MCP-1 levels Experimental colitis increased the activity of MPO and the levels of MCP-1 and MMP-9 as markers of inflammatory damage in the colonic tissue (Figure 7).					
151	192	inflammatory damage in the colonic tissue	MP:0003304		
					
794					
This result indicates that chronic acrylamide exposure could stimulate colitis-induced immune cell infiltration and colonic epithelium destruction.					
116	146	colonic epithelium destruction	MP:0014201		
					
796					
Effect of acrylamide onthe level of cytochrome-c and caspase-3 As shown in Figure 8, induction of colitis increased the levels of cytochrome-c and caspase-3 as makers of apoptosis in colon tissues of colitic mice when compared with the normal saline-treated mice.					
98	105	colitis	MP:0002816		
170	179	apoptosis	MP:0020444		
					
797					
The elevation in the colonic level of cytochrome-c and caspase-3 was dose-dependently increased in mice pretreated with acrylamide (20 and 30 mg/kg) as compared with the control colitis mice.					
178	185	colitis	MP:0002816		
					
798					
Effect of acrylamide on NF-Œ?B expression and the inflammatory cytokines Evaluation of NF-Œ?B gene expression in the experimental groups revealed that induction of colitis increased the expression of NF-Œ?B in all colitis mice (Figure 9).					
164	171	colitis	MP:0002816		
214	221	colitis	MP:0002816		
					
800					
As shown in Figure 10, the proinflammatory cytokine levels of IL-1Œ?, TNF-Œ±, IL-6, and IFN-Œ? were increased whereas the anti-inflammatory cytokine IL-10 was decreased in colitis mice.					
52	68	levels of IL-1Œ?	MP:0008651		
70	76	TNF-Œ±	MP:0008560		
78	82	IL-6	MP:0008705		
88	94	IFN-Œ?	MP:0008562		
149	154	IL-10	MP:0008661		
					
802					
The effect of acrylamide on the NF-Œ?B expression and the production of TNF-Œ±, IL-1Œ?, IL-6, and IFN-Œ? at dose of 30 mg/kg was greater than that at dose of 20 mg/kg.					
58	78	production of TNF-Œ±	MP:0008560		
80	86	IL-1Œ?	MP:0008651		
88	92	IL-6	MP:0008705		
98	104	IFN-Œ?	MP:0008562		
					
803					
These results propose that chronic acrylamide exposure is able to promote colitis-induced inflammation through the NF-Œ?B pathway and associated production of proinflammatory cytokines in colon tissue.					
90	102	inflammation	MP:0003304		
					
804					
There were no abnormal signs of toxicity or death recorded after the eight weeks of treatment at the dose range of 10-1000 mg/kg body weight.					
44	49	death	MP:0002083		
					
805					
Body weight gradually increased at these doses comparable with that of control (Table 1).					
0	31	Body weight gradually increased	MP:0001260		
					
809					
The activity of plasma ALP increased at doses of 100 and 1000 mg/kg, but no significant difference was observed at lower doses of 10 mg/kg and 100 mg/kg.					
4	26	activity of plasma ALP	MP:0011584		
					
810					
"BUN level at the dose of 1000 mg/kg was significantly higher than in the control; however there was no significant difference at the doses of 10 and 1000 mg/kg compared to the control."					
0	9	BUN level	MP:0005565		
					
815					
There was however significant differences in WBC values at doses of 100 and 1000 mg/kg compared to that of 10 mg/kg and control.					
30	55	differences in WBC values	MP:0000217		
					
818					
However, at doses ‚â• 1000 mg/kg, histopathological changes including inflammation and necrosis were observed in both kidney and liver tissues (Figures 1 and 2).					
70	82	inflammation	MP:0001845		
87	95	necrosis	MP:0000316		
					
819					
No deaths were observed in phase 1 and 2 of the acute toxicity evaluation of EEXA (Table I).					
3	9	deaths	MP:0002083		
					
821					
The administration of 200-800mg/kg of EEXA for 15 and 30 days did not produce significant (p > 0.05) effects on body, testicular, epididymis, and prostate weights when compared to the control group.					
62	108	did not produce significant (p > 0.05) effects	MP:0002169		
					
822					
However, significant increase in the body weight (p = 0.03) with significant decreases in testicular (p = 0.01), epididymis (p = 0.01), and prostate (p = 0.02) weights were observed in rats administered with 800 mg/kg of EEXA for 60 days when compared to the control group (Table II).					
21	48	increase in the body weight	MP:0001260		
77	167	decreases in testicular (p = 0.01), epididymis (p = 0.01), and prostate (p = 0.02) weights	MP:0002163		
77	100	decreases in testicular	MP:0004852		
113	123	epididymis	MP:0004929		
140	148	prostate	MP:0004962		
					
823					
Furthermore, dose and time-dependent decreases in sperm count, motility, normal morphology, volume, and viability were observed in rats administered with 200-800 mg/kg of EEXA for 15, 30, and 60 days when compared to the control group (Tables III-IV).					
37	113	decreases in sperm count, motility, normal morphology, volume, and viability	MP:0005389		
37	61	decreases in sperm count	MP:0002687		
63	71	motility	MP:0002675		
73	90	normal morphology	MP:0005578		
92	98	volume	MP:0002687		
104	113	viability	MP:0009280		
					
824					
Significant decreases in sperm viability (p = 0.02), volume (p = 0.03), normal morphology (p = 0.02), sperm count (p = 0.02), and motility (p = 0.03) were observed in rats administered with 400mg/kg of EEXA for 30 days when compared to the control group (Table III).					
12	40	decreases in sperm viability	MP:0009280		
53	59	volume	MP:0002687		
72	89	normal morphology	MP:0005578		
102	113	sperm count	MP:0002687		
130	138	motility	MP:0002675		
					
825					
However, significant decreases in normal morphology (p = 0.001), sperm count (p = 0.001), and motility (p = 0.001) were observed after 60 days of the administration of 800 mg/kg of EEXA when compared to the control group (Table III).					
21	51	decreases in normal morphology	MP:0005578		
65	76	sperm count	MP:0002687		
94	102	motility	MP:0002675		
					
827					
Furthermore, this study observed significant increases in serum prolactin, progesterone and estradiol hormones with significant decreases in serum testosterone, luteinizing, and follicle stimulating hormones in a dose and time-dependent fashion after the administration of 200 and 400 mg/kg of EEXA for 15, 30, and 60 days respectively when compared to the control group (Tables IV and V).					
45	110	increases in serum prolactin, progesterone and estradiol hormones	MP:0003953		
45	73	increases in serum prolactin	MP:0005139		
75	87	progesterone	MP:0005186		
92	101	estradiol	MP:0005182		
128	207	decreases in serum testosterone, luteinizing, and follicle stimulating hormones	MP:0003953		
128	159	decreases in serum testosterone	MP:0002780		
161	172	luteinizing	MP:0002773		
178	207	follicle stimulating hormones	MP:0002790		
					
828					
Significant (p < 0.001) increases in serum prolactin, estradiol, and progesterone levels with significant decreases in serum testosterone, luteinizing, and follicle stimulating hormones were observed in rats administered with 800 mg/kg of EEXA for 60 days when compared to the control group (Tables IV and V).					
24	52	increases in serum prolactin	MP:0005139		
54	63	estradiol	MP:0005182		
69	88	progesterone levels	MP:0005186		
106	137	decreases in serum testosterone	MP:0002780		
139	150	luteinizing	MP:0002773		
156	185	follicle stimulating hormones	MP:0002790		
					
830					
Av seed extract administrated at doses 150, 300 and 600 mg/kg bw/d respectively by oral gavage into normal male and female rats did not induce any death or toxic symptoms in treated rats.					
147	152	death	MP:0002083		
					
831					
All animals were normal throughout the study and survived until the end of the 14-day experiment period.					
17	23	normal	MP:0002169		
					
832					
No mortality and clinical changes were observed in both males and females during the test.					
3	12	mortality	MP:0002083		
					
835					
Slight changes were observed in animal body and organs weights in all the Av-treated animals in comparison with control rats after 28 successive days of Av oral intake.					
7	62	changes were observed in animal body and organs weights	MP:0005378		
39	43	body	MP:0001259		
					
836					
It was obvious that Av seed extract did not induce any change in Hb, Hct, RBCs, WBCs, serum glucose and total cholesterol in all the treated animals compared to control group after 28 days of study period (see Table 1).					
55	121	change in Hb, Hct, RBCs, WBCs, serum glucose and total cholesterol	MP:0009642		
55	67	change in Hb	MP:0005640		
69	72	Hct	MP:0002596		
74	78	RBCs	MP:0001586		
80	84	WBCs	MP:0000217		
86	99	serum glucose	MP:0000188		
104	121	total cholesterol	MP:0000180		
					
837					
It was clear that Av seed extract did not induce any change in serum AST, ALT, ALP, total bilirubin, total protein and albumin in all the treated animals compared to control group after 28 days of study period (see Table 2).					
53	126	change in serum AST, ALT, ALP, total bilirubin, total protein and albumin	MP:0009642		
53	72	change in serum AST	MP:0000203		
74	77	ALT	MP:0001573		
79	82	ALP	MP:0000202		
84	99	total bilirubin	MP:0001569		
101	114	total protein	MP:0005416		
119	126	albumin	MP:0000199		
					
838					
It was observable that Av seed extract did not induce any change in serum urea, creatinine and uric acid, as well as, tissue serotonin, norepinephrine and dopamine in all the treated animals compared to control group after 28 days of study period (see Table 3).					
58	163	change in serum urea, creatinine and uric acid, as well as, tissue serotonin, norepinephrine and dopamine	MP:0001764		
